,Fecha,Precio,Producto,Lugar,Categoria
3255,2024-04-02,73.9,Mes abril,Gofit,Gimnasio
3256,2024-04-02,1.09,Nata para cocinar,Dia,Supermercado
3257,2024-04-02,2.99,Mayonesa,Dia,Supermercado
3258,2024-04-03,4.09,Sepia,Dia,Supermercado
3259,2024-04-03,2.39,Varitas de merluza,Dia,Supermercado
3260,2024-04-03,1.69,Medallones pollo,Dia,Supermercado
3261,2024-04-03,4.29,Solomillo atun,Dia,Supermercado
3262,2024-04-03,2.79,Langostino rebozado,Dia,Supermercado
3263,2024-04-04,1.99,Te negro,Carrefour,Supermercado
3264,2024-04-04,8.44,Queso edam,Carrefour,Supermercado
3265,2024-04-04,2.39,Cebolla,Carrefour,Supermercado
3266,2024-04-04,1.39,Pan edam hot dog,Carrefour,Supermercado
3267,2024-04-04,3.79,Huevo,Carrefour,Supermercado
3268,2024-04-05,33.1,Empanadas,Ombu,Salidas
3269,2024-04-06,6.72,Jamon,Carrefour,Supermercado
3270,2024-04-06,5.23,Queso edam,Carrefour,Supermercado
3271,2024-04-06,3.65,Budin marmolado,Carrefour,Supermercado
3272,2024-04-08,179.94,Vuelos bcn,Ida y vuelta,Viajes
3273,2024-04-08,2.8,Garbanzos,Carrefour,Supermercado
3274,2024-04-08,3.12,Arvejas,Carrefour,Supermercado
3275,2024-04-08,1.68,Lentejas,Carrefour,Supermercado
3276,2024-04-08,1.24,Spaguetti,Carrefour,Supermercado
3277,2024-04-08,1.25,Spaguettis al huevo,Carrefour,Supermercado
3278,2024-04-08,1.24,Tortiglioni,Carrefour,Supermercado
3279,2024-04-08,2.19,Batata cogenlada,Carrefour,Supermercado
3280,2024-04-08,9.6,Leche,Carrefour,Supermercado
3281,2024-04-08,0.52,Pan hambur,Carrefour,Supermercado
3282,2024-04-08,1.87,Mini helados,Carrefour,Supermercado
3283,2024-04-08,0.94,Pan de molde,Carrefour,Supermercado
3284,2024-04-08,0.99,Lechuga,Carrefour,Frutas/Verduras
3285,2024-04-08,1.81,Tomate,Carrefour,Frutas/Verduras
3286,2024-04-08,3.79,Huevo,Carrefour,Supermercado
3287,2024-04-09,9.85,Hamburguesas,,Supermercado
3288,2024-04-09,10.22,Flamenquines,,Supermercado
3289,2024-04-09,11.0,Milas pollo,,Supermercado
3290,2024-04-09,31.93,Milas carne,,Supermercado
3291,2024-04-10,8.4,Helado,,Supermercado
3292,2024-04-11,3.09,"Cebolla, berenjena y zanahoria",China,Frutas/Verduras
3293,2024-04-10,14.8,Quesos edam,Mercadona,Supermercado
3294,2024-04-10,1.5,Sesamo,Mercadona,Supermercado
3295,2024-04-10,1.9,Galletitas saladas,Mercadona,Supermercado
3296,2024-04-10,1.65,Mani dulce,Mercadona,Supermercado
3297,2024-04-10,1.2,Lino,Mercadona,Supermercado
3298,2024-04-10,1.3,Mani salado,Mercadona,Supermercado
3299,2024-04-10,1.35,Chia,Mercadona,Supermercado
3300,2024-04-10,3.4,Regañas,Mercadona,Supermercado
3301,2024-04-10,3.78,Butifarra,Mercadona,Supermercado
3302,2024-04-10,3.5,Rosca jyq,Mercadona,Supermercado
3303,2024-04-10,1.4,Galletita choco,Mercadona,Supermercado
3304,2024-04-10,1.0,Barquillo nata,Mercadona,Supermercado
3305,2024-04-11,2.99,Mayonesa,Dia,Supermercado
3306,2024-04-11,2.99,Mayonesa,Dia,Supermercado
3307,2024-04-11,4.7,Royal orea,Dia,Supermercado
3308,2024-04-12,2.1,Masa hojaldre,Carrefour,Supermercado
3309,2024-04-12,1.97,Carne picada,Carrefour,Supermercado
3310,2024-04-15,39.53,Cuota 3 valija,Amazon,Vivienda
3311,2024-04-16,15.0,Cena sabado,Turk kebab,Salidas
3312,2024-04-16,12.58,Uber ida,,Salidas
3313,2024-04-16,12.86,Uber vuelta,,Salidas
3314,2024-04-15,4.0,Trago,,Salidas
3315,2024-04-13,6.0,Trago,,Salidas
3316,2024-04-13,3.0,Agua,,Salidas
3317,2024-04-15,1.29,Queso,Carrefour,Supermercado
3318,2024-04-15,4.38,Jamon,Carrefour,Supermercado
3319,2024-04-15,1.96,Tomate,Carrefour,Frutas/Verduras
3320,2024-04-15,0.99,Pan chapata ,Carrefour,Supermercado
3321,2024-04-15,1.39,Hot dog brioche,Carrefour,Supermercado
3322,2024-04-16,1.0,Pegamento,,Vivienda
3323,2024-04-16,1.5,Mechero,,Vivienda
3324,2024-04-15,9.35,Merienda,La canasta,Salidas
3325,2024-04-17,2.36,"Lechuga, zanahoria",Lituana,Frutas/Verduras
3326,2024-04-17,1.14,Papel horno,Carrefour,Supermercado
3327,2024-04-17,5.51,Jamon cocido,Carrefour,Supermercado
3328,2024-04-17,5.23,Queso edam,Carrefour,Supermercado
3329,2024-04-17,3.79,Huevo,Carrefour,Supermercado
3330,2024-04-18,4.5,Tortilla,Mercadona,Supermercado
3331,2024-04-18,1.85,Stevia,Mercadona,Supermercado
3332,2024-04-18,2.65,Capuchino,Mercadona,Supermercado
3333,2024-04-18,2.4,Papas horno,Mercadona,Supermercado
3334,2024-04-18,2.46,Jamon pavo,Mercadona,Supermercado
3335,2024-04-18,3.7,Queso edam,Mercadona,Supermercado
3336,2024-04-18,1.0,Barquillo nata,Mercadona,Supermercado
3337,2024-04-18,1.45,Cream cookies,Mercadona,Supermercado
3338,2024-04-20,23.98,Guantes,Decathlon,Otros
3339,2024-04-20,37.0,Cena sabado,Imperial,Salidas
3340,2024-04-20,9.0,Desodorantes,Primor,Farmacia
3341,2024-04-26,4.75,Varios,Lituana,Frutas/Verduras
3342,2024-04-24,1.92,Tomate triturado,Carrefour,Supermercado
3343,2024-04-24,1.92,Tomate,Carrefour,Frutas/Verduras
3344,2024-04-24,3.79,Huevo,Carrefour,Supermercado
3345,2024-04-26,1.25,Pan de molde,Carrefour,Supermercado
3346,2024-04-26,3.75,Queso,Carrefour,Supermercado
3347,2024-04-26,6.08,Jamon cocido,Carrefour,Supermercado
3348,2024-04-26,5.17,Queso en barra,Carrefour,Supermercado
3349,2024-04-26,19.0,Cena viernes,Maykel,Salidas
3350,2024-04-30,1.07,Verduras,Lituana,Frutas/Verduras
3351,2024-04-24,1.2,Pegamento,Chino,Vivienda
3352,2024-04-30,1.75,Nata,Carrefour,Supermercado
3353,2024-04-30,2.36,Tomate,Carrefour,Frutas/Verduras
3354,2024-04-30,3.79,Huevos,Carrefour,Supermercado
3355,2024-05-02,20.07,Mila pollo,Mayo,Supermercado
3356,2024-05-02,28.33,Mila ternera,Mayo,Supermercado
3357,2024-05-02,11.59,Flamenquines,Mayo,Supermercado
3358,2024-05-02,5.01,Hamburguesas pollo,Mayo,Supermercado
3359,2024-05-02,73.9,Cuota mayo,Gofit,Gimnasio
3360,2024-05-02,1.64,Cerveza,Carrefour,Bebidas
3361,2024-05-02,5.95,Bom o bom,Carrefour,Supermercado
3362,2024-05-02,1.45,Hogareñas,Carrefour,Supermercado
3363,2024-05-02,1.21,Hogareñas,Carrefour,Supermercado
3364,2024-05-02,2.05,Cocido en saquitos,Carrefour,Supermercado
3365,2024-05-02,1.85,Crema untable,Carrefour,Supermercado
3366,2024-05-02,10.0,Latas fanta,Mayorista,Bebidas
3367,2024-05-03,13.68,Pasta de dientes,Amazon,Farmacia
3368,2024-05-04,2.05,Coliflor,Mercadona,Frutas/Verduras
3369,2024-05-04,2.05,Brocoli,Mercadona,Frutas/Verduras
3370,2024-05-04,14.8,Queso edam,Mercadona,Supermercado
3371,2024-05-04,2.4,Papas,Mercadona,Supermercado
3372,2024-05-04,1.5,Copos de maiz,Mercadona,Supermercado
3373,2024-05-04,1.05,Galletita dig,Mercadona,Supermercado
3374,2024-05-04,1.3,Galletita dig avena,Mercadona,Supermercado
3375,2024-05-04,2.4,Choco fundir 70%,Mercadona,Supermercado
3376,2024-05-04,1.35,Chia,Mercadona,Supermercado
3377,2024-05-04,1.2,Lino,Mercadona,Supermercado
3378,2024-05-04,1.65,Mani frito miel,Mercadona,Supermercado
3379,2024-05-04,1.35,Nuez troceada,Mercadona,Supermercado
3380,2024-05-04,1.05,Mani frito,Mercadona,Supermercado
3381,2024-05-04,1.5,Sesamo,Mercadona,Supermercado
3382,2024-05-04,3.8,Galletitas saladas,Mercadona,Supermercado
3383,2024-05-04,2.95,Mantequilla de mani,Carrefour,Supermercado
3384,2024-05-04,1.15,Mini donas choco,Carrefour,Supermercado
3385,2024-05-04,1.15,Mini donas choco blanco,Carrefour,Supermercado
3386,2024-05-04,5.97,Jamon cocido,Carrefour,Supermercado
3387,2024-05-04,1.05,Prvolone,Carrefour,Supermercado
3388,2024-05-04,1.05,Provolone,Carrefour,Supermercado
3389,2024-05-04,5.33,Queso barra,Carrefour,Supermercado
3390,2024-05-02,5.98,Mayonesa,Dia,Supermercado
3391,2024-05-02,2.24,Helado,Dia,Supermercado
3392,2024-05-02,2.24,Helado choco,Dia,Supermercado
3393,2024-05-03,39.0,Comida feria,Feria,Salidas
3394,2024-05-03,4.34,Moto ida,Yego,Transporte
3395,2024-05-03,15.4,Ida y vuelta tren,Renfe,Transporte
3396,2024-05-04,2.4,Choco fundir 70%,Mercadona,Supermercado
3397,2024-05-06,1.6,Lechuga,Lituana,Frutas/Verduras
3398,2024-05-06,1.27,Arroz,Carrefour,Supermercado
3399,2024-05-06,2.55,Harina de maiz,Carrefour,Supermercado
3400,2024-05-06,1.15,Patata frita,Carrefour,Supermercado
3401,2024-05-06,1.38,Patata frita,Carrefour,Supermercado
3402,2024-05-06,14.58,Leche,Carrefour,Supermercado
3403,2024-05-06,1.59,Mozarrella,Carrefour,Supermercado
3404,2024-05-06,10.0,Coca,Javi,Supermercado
3405,2024-05-06,48.56,Forros y repuestos,Amazon,Farmacia
3406,2024-05-13,39.51,Cuota 4/4,Amazon,Vivienda
3407,2024-05-08,2.1,Tomate y zanahoria,China,Frutas/Verduras
3408,2024-05-10,1.99,Cebolla,Carrefour,Frutas/Verduras
3409,2024-05-10,1.0,Pan,Carrefour,Supermercado
3410,2024-05-11,2.89,Patata,Dia,Frutas/Verduras
3411,2024-05-11,3.22,Secreto cerdo,Dia,Supermercado
3412,2024-05-11,4.97,Solomillo,Dia,Supermercado
3413,2024-05-12,19.4,Sand mila,Argenta,Salidas
3414,2024-05-13,24.99,Jabon ariel,Amazon,Vivienda
3415,2024-05-13,190.4,Monitores,Lg,Vivienda
3416,2024-05-17,1.03,Zanshoria,China,Frutas/Verduras
3417,2024-05-17,5.8,Dulces varios,El salvador,Supermercado
3418,2024-05-17,27.29,Pizzas,Glovo,Salidas
3419,2024-05-18,2.54,York piezxa,Dia,Supermercado
3420,2024-05-18,1.5,Papel humedo,Dia,Supermercado
3421,2024-05-18,1.3,Papel de horno,Dia,Supermercado
3422,2024-05-18,1.4,Salsa,Carrefour,Supermercado
3423,2024-05-16,0.99,Lechuga,Carrefour,Frutas/Verduras
3424,2024-05-16,1.56,Tomate,Carrefour,Frutas/Verduras
3425,2024-05-14,1.0,Milka,Carrefour,Supermercado
3426,2024-05-14,1.0,Oreo,Carrefour,Supermercado
3427,2024-05-14,1.0,Colaco,Carrefour,Supermercado
3428,2024-05-14,6.58,Jamon cocido,Carrefour,Supermercado
3429,2024-05-14,5.56,Queso barra,Carrefour,Supermercado
3430,2024-05-14,1.0,Huevo,Carrefour,Supermercado
3431,2024-05-21,5.78,Merluza rebozada,Dia,Supermercado
3432,2024-05-21,1.45,Nata,Dia,Supermercado
3433,2024-05-21,3.69,Moto domingo,Yego,Transporte
3434,2024-05-25,28.0,Empanadas,Ombu,Salidas
3435,2024-05-25,15.72,Varios,Primor,Farmacia
3436,,28.9,,,
3437,2024-05-24,15.5,Varios,Mayo,Supermercado
3438,2024-05-27,73.06,Camisetas,China,Otros
3439,2024-05-24,1.7,Regañas,Mercadona,Supermercado
3440,2024-05-24,2.4,Papas horno,Mercadona,Supermercado
3441,2024-05-24,2.4,Mix seco,Mercadona,Supermercado
3442,2024-05-24,1.4,Galletitas rellenas,Mercadona,Supermercado
3443,2024-05-24,18.5,Queso edam,Mercadona,Supermercado
3444,2024-05-24,2.4,Anacardos,Mercadona,Supermercado
3445,2024-05-24,1.05,Cacahuete pelado,Mercadona,Supermercado
3446,2024-05-24,1.35,Chia,Mercadona,Supermercado
3447,2024-05-24,1.2,Lino,Mercadona,Supermercado
3448,2024-05-24,1.5,Sesamo,Mercadona,Supermercado
3449,2024-05-24,1.65,Cacahuete frito,Mercadona,Supermercado
3450,2024-05-24,1.2,Patata queso,Mercadona,Supermercado
3451,2024-05-24,1.3,Patata crunch,Mercadona,Supermercado
3452,2024-05-24,1.49,Quesito light,Mercadona,Supermercado
3453,2024-05-24,2.3,Grasa de cerdo,Mercadona,Supermercado
3454,2024-05-24,2.95,Crema cacahuete,Mercadona,Supermercado
3455,2024-05-24,1.0,Galletitas digestivas,Mercadona,Supermercado
3456,2024-05-24,2.0,Cacahuete choco,Mercadona,Supermercado
3457,2024-05-24,1.3,Digestivas avena,Mercadona,Supermercado
3458,2024-05-24,1.8,Madga pepitas,Mercadona,Supermercado
3459,2024-05-24,2.2,Barquillos nata,Mercadona,Supermercado
3460,2024-05-24,2.15,Bolas cereal,Mercadona,Supermercado
3461,2024-05-24,1.25,Pan lactal,Mercadona,Supermercado
3462,2024-05-27,41.97,Mila ternera,Mayo,Supermercado
3463,2024-05-27,13.86,Mila pollo,Mayo,Supermercado
3464,2024-05-27,10.64,Flamenquines,Mayo,Supermercado
3465,2024-05-27,27.98,Bandeja cables,Amazon,Vivienda
3466,2024-05-29,1.25,Albahaca,Dia,Supermercado
3467,2024-05-29,1.45,"Cebolla, lechuga",China,Frutas/Verduras
3468,2024-05-29,1.27,Zanahoria,China,Frutas/Verduras
3469,2024-05-31,4.12,Ordena canales,Carrefour,Vivienda
3470,2024-05-31,0.65,Semillas,Carrefour,Vivienda
3471,2024-05-31,1.76,Alhambra ipa,Carrefour,Bebidas
3472,2024-05-31,1.77,Franziskan,Carrefour,Bebidas
3473,2024-05-31,2.09,Grimbergen,Carrefour,Bebidas
3474,2024-05-31,1.99,Leffe,Carrefour,Bebidas
3475,2024-05-31,1.72,Malacati,Carrefour,Bebidas
3476,2024-05-31,1.99,Paulaner,Carrefour,Bebidas
3477,2024-05-31,1.24,San miguel,Carrefour,Bebidas
3478,2024-05-31,0.87,Turia,Carrefour,Bebidas
3479,2024-05-31,3.09,Jabon blanco,Carrefour,Farmacia
3480,2024-05-31,0.75,Lejia,Carrefour,Vivienda
3481,2024-05-31,5.45,Atun,Carrefour,Supermercado
3482,2024-05-31,2.85,Cappuchino,Carrefour,Supermercado
3483,2024-05-31,1.34,Garbanzo,Carrefour,Supermercado
3484,2024-05-31,1.56,Guisantes,Carrefour,Supermercado
3485,2024-05-31,1.68,Lenteja,Carrefour,Supermercado
3486,2024-05-31,0.93,Patata onduladas,Carrefour,Supermercado
3487,2024-05-31,1.38,Patata queso,Carrefour,Supermercado
3488,2024-05-31,1.24,Spaggetti carrefour,Carrefour,Supermercado
3489,2024-05-31,1.35,Spagetti gaofalo,Carrefour,Supermercado
3490,2024-05-31,0.92,Cesta jyq,Carrefour,Supermercado
3491,2024-05-31,3.75,Choco 75%,Dia,Supermercado
3492,2024-05-01,38.0,Cena,Juan herencia,Salidas
3493,2024-05-01,4.34,Moto vuelta,Yego,Transporte
3494,2024-05-02,20.5,Almuerzo domingo,Uber,Salidas
3495,2024-05-31,1.57,Cerveza victoria ipa,Carrefour,Bebidas
3496,2024-05-31,8.95,Alfajor,Carrefour,Supermercado
3497,2024-05-31,3.15,Mani,Carrefour,Supermercado
3498,2024-05-31,4.55,Tahini,Carrefour,Supermercado
3499,2024-05-31,1.68,Pan de pancho,Carrefour,Supermercado
3500,2024-05-31,2.99,Salchicha,Carrefour,Supermercado
3501,2024-05-30,6.45,Queso barra,Carrefour,Supermercado
3502,2024-05-30,5.1,Jamon barra,Carrefour,Supermercado
3503,2024-05-30,1.44,Tomate,Carrefour,Supermercado
3504,2024-05-30,3.79,Huevo,Carrefour,Supermercado
3505,2024-06-03,1.29,Zanahoria,China,Frutas/Verduras
3506,2024-06-04,30.0,Cena martes,El pikon,Salidas
3507,2024-06-04,8.2,Helados tarde,,Salidas
3508,2024-06-04,25.0,Almuerzo martes,Chino,Salidas
3509,2024-06-06,1.99,Frutilla,Dia,Frutas/Verduras
3510,2024-06-06,5.98,Mayo,Dia,Supermercado
3511,2024-06-07,7.6,San jacobo,Mayo,Supermercado
3512,2024-06-07,4.95,Solomillo,Mayo,Supermercado
3513,2024-06-07,3.29,Albodigas,Mayo,Supermercado
3514,2024-06-07,14.72,Carne picada,Mayo,Supermercado
3515,2024-06-07,1.94,Chorizo,Mayo,Supermercado
3516,2024-06-07,3.8,Picadillo,Mayo,Supermercado
3517,2024-06-04,6.2,Moto vuelta,Yego,Transporte
3518,2024-06-05,2.17,Moto vuelta,Yego,Transporte
3519,2024-06-03,73.9,Gimnasio,Gofit,Gimnasio
3520,2024-06-07,3.09,Sugus,Carrefour,Supermercado
3521,2024-06-07,3.1,Choco milka,Carrefour,Supermercado
3522,2024-06-07,3.22,Barra queso,Carrefour,Supermercado
3523,2024-06-07,3.35,Barra queso,Carrefour,Supermercado
3524,2024-06-07,3.34,Jamon cocido,Carrefour,Supermercado
3525,2024-06-07,3.4,Jamon cocido,Carrefour,Supermercado
3526,2024-06-07,5.86,Salchichon,Carrefour,Supermercado
3527,2024-06-07,1.89,Canonigo,Carrefour,Frutas/Verduras
3528,2024-06-07,0.89,Lechuga,Carrefour,Frutas/Verduras
3529,2024-06-07,1.5,Rucula,Carrefour,Frutas/Verduras
3530,2024-06-07,1.78,Tomate,Carrefour,Frutas/Verduras
3531,2024-06-07,2.35,Pan multi,Carrefour,Supermercado
3532,2024-06-07,3.79,Huevo,Carrefour,Supermercado
3533,2024-06-09,15.0,Cena domingo,Kebab,Salidas
3534,,5.9,Regalos,Prive,Otros
3535,2024-06-10,12.9,Milas pollo,Mayo,Supermercado
3536,2024-06-12,1.12,Zanahoria,Lituana,Frutas/Verduras
3537,2024-06-12,7.02,Leche,Carrefour,Supermercado
3538,2024-06-12,7.0,Tortilla patata,Tornado,Supermercado
3539,2024-06-11,11.47,Moto,Yego,Transporte
3540,2024-06-11,8.99,Moto,Yego,Transporte
3541,2024-06-12,1.0,Aerosol chiquito,Primor,Farmacia
3542,2024-06-13,14.34,Uber,Uber,Transporte
3543,2024-06-13,9.93,Uber,Uber,Transporte
3544,2024-06-14,4.6,Renfe ida,Renfe,Viajes
3545,2024-06-14,11.0,Metro aeropuerto,,Viajes
3546,2024-06-14,34.6,Almuerzo viernes,Foster,Viajes
3547,2024-06-14,12.05,Merienda,Tortas,Viajes
3548,2024-06-15,9.15,Varios,Mercadona,Viajes
3549,2024-06-15,29.89,Almuerzo sabado,Kfc,Viajes
3550,2024-06-16,1.5,Chicles,Aeropuerto,Viajes
3551,2024-06-16,11.0,Metro al aeropuerto,Bcn,Viajes
3552,2024-06-16,50.0,Almuerzo domingo,Recyclo,Salidas
3553,2024-06-16,4.6,Tren,Renfe,Viajes
3554,2024-06-16,60.0,Dinero pulsera,Sonar,Viajes
3555,2024-06-16,13.4,Facturas y pastel ,Croissaant,Salidas
3556,2024-06-13,8.11,Chocolates 85%,Amazon,Supermercado
3557,2024-06-17,6.42,Jamon cocido,Carrefour,Supermercado
3558,2024-06-17,4.41,Queso gouda,Carrefour,Supermercado
3559,2024-06-17,2.78,Rucula canonigos,Carrefour,Frutas/Verduras
3560,2024-06-17,1.96,Tomate,Carrefour,Frutas/Verduras
3561,2024-06-18,11.98,Uber optica ,,Transporte
3562,2024-06-18,1.45,Nata,Dia,Supermercado
3563,2024-06-17,14.34,Optica,Uber,Transporte
3564,2024-06-17,9.93,Optica,Uber,Transporte
3565,2024-06-19,3.99,Huevos,Carrefour,Supermercado
3566,2024-06-20,1.19,Zanahoria,Dia,Frutas/Verduras
3567,2024-06-20,15.9,Lowi,,Otros
3568,2024-06-20,1.52,Te negro,Dia,Supermercado
3569,2024-06-20,2.7,Te digestivo,Dia,Supermercado
3570,2024-06-21,2.0,Pan cateto,,Supermercado
3571,2024-06-21,5.2,Cafe y zumo,Chino,Supermercado
3572,2024-06-21,0.45,Hogareña,Carrefour,Supermercado
3573,2024-06-21,0.14,Hogareña,Carrefour,Supermercado
3574,2024-06-21,1.15,Yerba,Carrefour,Supermercado
3575,2024-06-23,15.0,Empanadas,,Salidas
3576,2024-06-23,14.0,Tragos franz,,Salidas
3577,2024-06-28,2.2,Pan integral,Panaderia,Supermercado
3578,2024-06-22,34.0,Milanesa fea,,Salidas
3579,2024-06-22,5.6,Rolls pistacho,,Salidas
3580,2024-06-24,5.1,Jamon cocido,Carrefour,Supermercado
3581,2024-06-24,5.74,Queso barra,Carrefour,Supermercado
3582,2024-06-24,1.19,Acelga,Carrefour,Frutas/Verduras
3583,2024-06-24,1.15,Espinaca,Carrefour,Frutas/Verduras
3584,2024-06-24,1.51,Tomate,Carrefour,Frutas/Verduras
3585,2024-06-27,1.0,Zanahoria,Carrefour,Frutas/Verduras
3586,2024-06-27,3.99,Huevo,Carrefour,Supermercado
3587,2024-06-27,1.93,Picada cerdo,Carrefour,Supermercado
3588,2024-06-27,2.76,Picada mixta,Carrefour,Supermercado
3589,2024-06-28,0.94,Tomate,Carrefour,Frutas/Verduras
3590,2024-06-28,3.75,Queso cuarto,Carrefour,Supermercado
3591,2024-06-28,4.41,Jamon cocido,Carrefour,Supermercado
3592,2024-06-28,5.54,Queso barra,Carrefour,Supermercado
3593,2024-06-28,1.19,"Cebolla, lechuga",Carrefour,Frutas/Verduras
3594,2024-06-22,2.9,Harina,Mercadona,Supermercado
3595,2024-06-22,1.8,Hilo dental,Mercadona,Farmacia
3596,2024-06-22,3.75,Longaniza pollo,Mercadona,Supermercado
3597,2024-06-22,0.75,Esponjas lavar,Mercadona,Vivienda
3598,2024-06-22,2.95,Crema cacahuete,Mercadona,Supermercado
3599,2024-06-29,1.9,Pan,Salvador,Supermercado
3600,2024-06-29,1.19,Caramelos miel,Masgo,Supermercado
3601,2024-06-29,13.9,Factras dulces,,Salidas
3602,2024-07-01,1.09,Canonigo,Carrefour,Frutas/Verduras
3603,2024-07-01,13.9,Facturas,Centro,Salidas
3604,2024-07-01,1.5,Rucula,Carrefour,Frutas/Verduras
3605,2024-07-01,2.65,Tomate,Carrefour,Frutas/Verduras
3606,2024-07-03,2.24,Ravioles q y ceb,Mercadona,Supermercado
3607,2024-07-03,2.24,Ravioles tom y burrata,Mercadona,Supermercado
3608,2024-07-03,2.24,Ravioles calabaza,Mercadona,Supermercado
3609,2024-07-03,1.72,Ravioles jyq,Mercadona,Supermercado
3610,2024-07-03,14.8,Queso edam,Mercadona,Supermercado
3611,2024-07-03,2.5,Galletita choco,Mercadona,Supermercado
3612,2024-07-03,1.5,Galletitta choco,Mercadona,Supermercado
3613,2024-07-03,5.4,Capuccino,Mercadona,Supermercado
3614,2024-07-03,3.0,Sesamo,Mercadona,Supermercado
3615,2024-07-03,3.3,Mani frito dulce,Mercadona,Supermercado
3616,2024-07-03,1.59,Crema camembert,Mercadona,Supermercado
3617,2024-07-03,1.3,Mousse finas hierbas,Mercadona,Supermercado
3618,2024-07-03,1.35,Aderezo gajo,Mercadona,Supermercado
3619,2024-07-03,2.3,Lino,Mercadona,Supermercado
3620,2024-07-03,2.6,Chia,Mercadona,Supermercado
3621,2024-07-03,3.8,Galletita salada,Mercadona,Supermercado
3622,2024-07-03,2.4,Papas congeladas,Mercadona,Supermercado
3623,2024-07-03,2.4,Papas congeladas,Mercadona,Supermercado
3624,2024-07-03,4.46,Solomillo empanado,Dia,Supermercado
3625,2024-07-03,1.5,Papel humedo,Dia,Farmacia
3626,2024-07-03,2.99,Salchicha bratwurst,Dia,Supermercado
3627,2024-07-03,0.62,Garbanzos,Carrefour,Supermercado
3628,2024-07-03,1.56,Arvejas,Carrefour,Supermercado
3629,2024-07-03,2.48,Spagghetti,Carrefour,Supermercado
3630,2024-07-03,1.88,Tomate triturado,Carrefour,Supermercado
3631,2024-07-03,3.72,Tortiglioni,Carrefour,Supermercado
3632,2024-07-03,7.02,Leche,Carrefour,Supermercado
3633,2024-07-03,7.779999999999999,Pechuga de pavo,Carrefour,Supermercado
3634,2024-07-03,3.99,Huevos,Carrefour,Supermercado
3635,2024-07-03,1.0,Bolsa lavadora,Chino,Vivienda
3636,2024-07-05,13.7,Merienda yolanda,,Salidas
3637,2024-07-02,73.9,Mes julio,Gofit,Gimnasio
3638,2024-07-02,60.26,Slot ram,Amazon,Vivienda
3639,2024-07-06,2.35,Vinagre jerez,Carrefour,Supermercado
3640,2024-07-06,3.87,Queso,Carrefour,Supermercado
3641,2024-07-06,1.67,Jamon,Carrefour,Supermercado
3642,2024-07-06,4.41,Pollo fileteado,Carrefour,Supermercado
3643,2024-07-05,51.0,Cena cumple franz,Odissei,Salidas
3644,2024-07-05,6.2,Moto,Yego,Transporte
3645,2024-07-02,16.13,Shein varios,Shein,Vivienda
3646,2024-07-02,19.23,Shein varios,Shein,Vivienda
3647,2024-07-06,1.99,Pre pizza ,Masgo ,Supermercado
3648,2024-07-06,29.99,Camisa ,,Otros
3649,2024-07-09,45.39,Milas carne,Mayo,Supermercado
3650,2024-07-09,27.65,Milas pollo,Mayo,Supermercado
3651,2024-07-09,11.09,Hamburgusas,Mayo,Supermercado
3652,2024-07-09,9.62,Flamenquines,Mayo,Supermercado
3653,2024-07-08,1.81,Tomate,Dia,Supermercado
3654,2024-07-09,3.1900000000000004,Merluza,Dia,Supermercado
3655,2024-07-09,1.45,Nata,Dia,Supermercado
3656,2024-07-09,29.0,Empanadas,Ombu,Salidas
3657,2024-07-09,6.4,Helado,Casa mira,Salidas
3658,,11.8,,Salvador,Supermercado
3659,2024-07-16,1.6,Pan,Sagrada familia,Supermercado
3660,2024-07-15,10.9,Desodorantes,Primor,Farmacia
3661,2024-07-15,0.8,Banana,Dia,Frutas/Verduras
3662,2024-07-15,1.19,Zanahoria,Dia,Frutas/Verduras
3663,2024-07-17,1.3,Papel manteca,Dia,Supermercado
3664,2024-07-16,1.39,Canonigos/rucula,Carrefour,Frutas/Verduras
3665,2024-07-17,1.32,Pan brioche,Carrefour,Supermercado
3666,2024-07-17,6.3,Jamon,Carrefour,Supermercado
3667,2024-07-17,5.1,Queso,Carrefour,Supermercado
3668,2024-07-17,2.81,Tomate,Carrefour,Frutas/Verduras
3669,2024-07-17,0.5,Zanahoria,Carrefour,Frutas/Verduras
3670,2024-07-17,1.04,Pan hogaza,Carrefour,Supermercado
3671,2024-07-20,18.5,Kebab,Kebab,Salidas
3672,2024-07-19,10.5,Picada pollo pavo,Mayo,Supermercado
3673,2024-07-20,2.11,Moto,Cabify,Transporte
3674,2024-07-20,3.04,Moto,Cabify,Transporte
3675,2024-07-20,1.6,Papas fritas ,Carrefour,Supermercado
3676,2024-07-20,1.35,Papas fritas,Carrefour,Supermercado
3677,2024-07-20,1.31,Papas snack ,Carrefour,Supermercado
3678,2024-07-20,2.19,Sun bites ,Carrefour,Supermercado
3679,2024-07-20,4.55,Tahini,Carrefour,Supermercado
3680,2024-07-23,3.99,Huevos,Carrefour,Supermercado
3681,2024-07-18,2.99,Salchicha,Día,Supermercado
3682,2024-07-18,1.45,Canónigos ,Día ,Frutas/Verduras
3683,2024-07-23,1.45,"Rucula, canonigos",Día ,Frutas/Verduras
3684,2024-07-23,1.45,Nata,Día ,Supermercado
3685,2024-07-17,38.95,Repuestos oral b,Amazon,Farmacia
3686,2024-07-18,49.9,Suscripcion primer,Amazon,Vivienda
3687,2024-07-18,30.0,Tragos javi,Bar,Salidas
3688,2024-07-28,1.6,Pan cateto,Sagrada familia,Supermercado
